timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,attack_type
1742703267.946088,192.168.1.193,163.56.38.62,15779,80,HTTP,775,32,39.0,normal
1742703274.775933,203.0.113.76,192.168.1.58,61347,53,DNS,100,64,,normal
1742703275.753847,172.19.206.231,165.183.112.104,60201,53,DNS,124,64,,normal
1742703275.853394,203.0.113.223,172.18.208.204,29315,161,UDP,461,32,,normal
1742703276.395862,172.16.0.169,104.21.79.120,47492,22,SSH,582,32,51.0,normal
1742703277.50302,198.51.100.166,10.0.0.180,31125,443,HTTPS,1326,128,19.0,normal
1742703277.548684,10.95.130.214,93.40.105.48,30833,25,TCP,222,64,32.0,normal
1742703283.13422,10.112.44.30,203.0.113.220,47539,80,HTTP,639,32,56.0,normal
1742703285.46819,10.0.0.123,57.20.44.103,57876,123,UDP,338,64,,normal
1742703286.95392,66.113.248.128,10.0.0.238,51015,0,ICMP,157,64,,normal
1742703289.481075,95.156.230.97,192.168.1.14,51511,53,DNS,216,128,,normal
1742703289.492653,10.0.0.217,203.0.113.126,22975,80,HTTP,524,64,35.0,normal
1742703290.641751,10.222.112.64,201.82.243.199,26766,123,NTP,96,128,,normal
1742703291.900642,104.25.114.65,10.154.44.119,55057,0,ICMP,165,64,,normal
1742703295.936757,203.0.113.209,192.168.1.61,11444,443,TCP,657,64,5.0,normal
1742703299.489518,192.168.1.91,7.128.183.3,12544,123,NTP,148,32,,normal
1742703299.559046,104.18.51.45,192.168.1.54,48173,0,ICMP,253,64,,normal
1742703300.095809,172.16.0.112,198.51.100.147,16067,8080,HTTP,306,32,4.0,normal
1742703300.817609,172.16.0.59,110.229.137.50,28943,443,TCP,671,128,24.0,normal
1742703300.924491,203.0.113.132,172.29.107.100,61702,20,FTP,1414,32,42.0,normal
1742703301.388756,192.168.1.80,50.109.166.246,23467,25,TCP,728,32,37.0,normal
1742703301.701732,171.54.184.64,172.16.233.184,26830,22,TCP,317,32,56.0,normal
1742703302.904545,192.168.1.174,203.0.113.205,16706,8443,HTTPS,863,128,26.0,normal
1742703303.225117,10.27.112.187,104.31.34.84,16518,22,SSH,589,64,17.0,normal
1742703303.99527,172.22.109.252,198.51.100.203,12268,123,NTP,150,64,,normal
1742703305.318444,198.51.100.24,172.23.196.147,51706,443,HTTPS,810,32,16.0,normal
1742703305.605109,10.0.0.9,186.123.128.24,13113,80,HTTP,291,64,7.0,normal
1742703305.862105,174.100.4.58,172.19.118.214,12690,443,TCP,198,128,56.0,normal
1742703305.972328,198.51.100.89,10.133.183.68,46849,21,TCP,308,64,24.0,normal
1742703307.861104,203.0.113.118,10.103.181.226,40574,20,FTP,1331,64,17.0,normal
1742703308.200798,202.180.195.241,192.168.1.2,57104,161,UDP,748,32,,normal
1742703308.736288,192.168.1.206,203.0.113.7,14872,80,HTTP,996,32,5.0,normal
1742703310.248107,172.24.218.169,203.0.113.45,17652,8080,HTTP,699,64,38.0,normal
1742703310.719412,10.0.0.100,104.16.229.214,39193,80,HTTP,1158,64,37.0,normal
1742703312.483526,192.168.1.46,203.0.113.178,27829,20,FTP,884,32,15.0,normal
1742703313.73655,203.0.113.238,172.16.0.99,62479,443,TLS,479,32,6.0,normal
1742703314.351288,192.168.1.109,198.51.100.248,35627,8080,HTTP,989,64,35.0,normal
1742703314.962187,10.0.0.3,203.0.113.236,54153,445,SMB,1316,32,,normal
1742703315.587068,192.168.1.252,198.51.100.95,32658,22,TCP,166,128,2.0,normal
1742703316.188972,10.22.206.84,156.181.217.163,39823,8443,HTTPS,1413,64,55.0,normal
1742703316.728465,121.31.87.78,10.217.6.117,43628,67,DHCP,349,128,,normal
1742703318.957755,172.16.0.98,214.13.131.96,64059,445,SMB,599,128,,normal
1742703320.542261,203.0.113.18,192.168.1.8,10346,8443,HTTPS,813,64,58.0,normal
1742703320.567775,210.71.253.206,192.168.1.250,61799,8443,HTTPS,403,64,27.0,normal
1742703321.785413,104.30.64.44,172.16.249.81,30924,8443,HTTPS,708,32,19.0,normal
1742703321.856107,192.168.1.170,198.51.100.235,29145,22,SSH,453,128,52.0,normal
1742703322.679698,203.0.113.166,10.10.238.129,47260,21,FTP,912,128,24.0,normal
1742703322.851624,10.149.4.39,203.0.113.48,37411,53,DNS,210,64,,normal
1742703327.684762,192.168.1.83,47.34.207.171,14636,21,TCP,354,128,15.0,normal
1742703330.401683,198.51.100.247,172.16.0.204,54244,0,ICMP,114,32,,normal
1742703332.425,104.19.254.110,172.16.0.149,23474,443,TLS,272,64,37.0,normal
1742703332.582568,10.170.227.220,198.51.100.230,64168,22,SSH,661,128,28.0,normal
1742703333.140337,192.168.1.175,104.31.191.205,22638,443,TLS,526,32,3.0,normal
1742703333.734651,172.30.210.29,203.0.113.6,30949,1900,UDP,667,64,,normal
1742703333.952157,192.168.1.164,198.51.100.128,37098,3389,RDP,666,32,,normal
1742703336.961761,10.139.122.106,198.51.100.19,51315,80,HTTP,1088,32,8.0,normal
1742703338.22777,172.19.57.163,110.148.223.98,38553,80,TCP,146,128,34.0,normal
1742703339.918322,10.199.199.0,198.51.100.142,24156,25,TCP,153,64,34.0,normal
1742703341.444829,172.28.94.223,203.0.113.157,56541,8443,HTTPS,313,64,52.0,normal
1742703347.352736,10.184.85.90,203.0.113.14,47248,80,HTTP,813,32,62.0,normal
1742703348.473751,172.16.0.54,96.246.86.132,16094,8443,HTTPS,1211,32,13.0,normal
1742703350.682899,192.168.1.134,104.21.150.101,32604,3389,RDP,491,64,,normal
1742703351.503223,198.51.100.149,192.168.1.66,14666,0,ICMP,276,32,,normal
1742703352.654886,192.168.1.128,203.0.113.28,52886,25,TCP,725,32,30.0,normal
1742703353.576449,192.168.1.236,124.136.85.116,22644,53,DNS,156,32,,normal
1742703354.198776,192.168.1.227,25.252.8.49,39776,20,FTP,224,64,62.0,normal
1742703356.115291,203.0.113.112,10.6.227.166,35199,123,UDP,249,64,,normal
1742703356.898385,203.0.113.92,10.77.56.201,65188,443,HTTPS,1136,32,18.0,normal
1742703360.720646,211.17.160.23,172.30.40.217,24205,23,TELNET,650,128,,normal
1742703364.351791,192.168.1.215,185.56.199.91,48342,22,SSH,558,32,18.0,normal
1742703365.687762,10.202.2.103,104.20.222.172,53809,8443,HTTPS,770,64,54.0,normal
1742703367.067546,10.172.22.29,203.0.113.208,22712,8080,HTTP,451,64,37.0,normal
1742703367.081254,192.168.1.112,33.247.166.100,32352,8080,HTTP,1335,32,40.0,normal
1742703369.145636,10.193.146.133,203.0.113.144,24283,53,DNS,80,64,,normal
1742703369.476487,192.168.1.155,104.30.81.209,63934,25,TCP,750,128,56.0,normal
1742703370.65597,192.168.1.148,104.25.234.216,51581,53,DNS,293,64,,normal
1742703371.279197,104.31.233.234,172.18.236.247,14685,443,TCP,293,128,2.0,normal
1742703372.067846,10.253.110.225,203.0.113.193,21620,25,SMTP,584,128,23.0,normal
1742703372.576781,203.0.113.112,172.16.0.204,21737,80,HTTP,1176,128,46.0,normal
1742703374.732936,104.29.150.148,10.110.212.89,42161,22,TCP,733,128,59.0,normal
1742703375.02524,192.168.1.22,104.30.252.235,43696,443,HTTPS,1404,64,58.0,normal
1742703378.576607,192.168.1.160,87.36.94.252,59694,22,SSH,267,64,17.0,normal
1742703379.255407,192.168.1.76,203.0.113.221,38319,22,SSH,731,128,46.0,normal
1742703379.274514,192.168.1.91,104.31.123.9,56140,161,UDP,124,128,,normal
1742703380.517344,104.25.74.141,10.46.226.73,59492,22,SSH,381,32,49.0,normal
1742703381.102809,172.16.0.131,203.0.113.90,24423,21,TCP,750,128,9.0,normal
1742703381.266465,198.51.100.201,10.0.0.85,60327,443,TLS,608,32,56.0,normal
1742703382.014135,10.0.0.5,198.51.100.192,62050,53,UDP,221,32,,normal
1742703382.581176,192.168.1.243,198.51.100.217,13778,80,HTTP,1371,128,46.0,normal
1742703382.666134,10.0.0.65,38.158.27.47,21271,445,SMB,391,64,,normal
1742703385.363911,198.51.100.120,172.22.180.54,10710,1900,UDP,302,64,,normal
1742703391.338764,104.25.11.82,192.168.1.159,38178,8080,HTTP,1245,128,32.0,normal
1742703391.73954,10.129.17.52,41.107.255.130,29161,8443,HTTPS,293,32,16.0,normal
1742703392.556841,10.5.155.165,116.95.154.138,61729,80,HTTP,1493,64,17.0,normal
1742703393.170393,10.34.126.188,203.0.113.212,23004,3389,RDP,620,32,,normal
1742703393.812787,192.168.1.85,203.0.113.38,47143,80,HTTP,560,64,56.0,normal
1742703395.39694,192.168.1.65,38.27.253.14,39652,80,HTTP,954,64,61.0,normal
1742703395.917113,10.0.0.16,198.51.100.83,29958,53,DNS,172,64,,normal
1742703397.311152,200.191.181.43,10.0.0.243,57619,443,TLS,475,128,50.0,normal
1742703397.601156,104.17.46.91,10.0.0.146,20952,443,TLS,270,64,53.0,normal
1742703398.757174,192.168.1.11,10.71.95.155,20562,1900,UDP,242,128,,normal
1742703398.892369,192.168.1.125,198.51.100.148,56220,53,UDP,345,128,,normal
1742703401.069541,10.0.0.12,56.228.186.224,12622,162,SNMP,291,128,,normal
1742703401.410078,192.168.1.174,203.0.113.231,52801,443,TLS,628,64,50.0,normal
1742703401.640935,10.20.160.215,180.35.14.148,63023,8080,HTTP,213,128,37.0,normal
1742703402.354898,203.0.113.145,10.0.0.19,19844,443,HTTPS,491,64,40.0,normal
1742703403.628379,172.21.83.242,104.29.230.161,13153,25,TCP,281,64,3.0,normal
1742703403.925399,10.0.0.170,162.94.5.81,21527,443,HTTPS,1311,128,5.0,normal
1742703406.758063,10.0.0.116,198.51.100.5,31509,445,SMB,1296,64,,normal
1742703406.887228,172.21.32.89,104.31.197.135,47015,443,TLS,527,64,46.0,normal
1742703407.012683,172.16.0.253,198.51.100.44,17871,161,SNMP,285,32,,normal
1742703407.663047,10.101.24.230,179.153.63.197,62093,25,TCP,403,128,17.0,normal
1742703409.636389,10.9.194.217,173.173.202.70,28621,443,HTTPS,1147,128,21.0,normal
1742703410.290325,64.143.58.113,10.171.44.171,17224,443,HTTPS,1155,128,47.0,normal
1742703412.135529,172.23.250.162,210.93.89.23,22452,445,SMB,855,128,,normal
1742703412.936572,104.24.57.187,172.19.3.107,54561,443,TLS,735,64,5.0,normal
1742703415.019226,198.51.100.186,10.46.102.126,26440,53,UDP,690,128,,normal
1742703415.585315,198.51.100.125,10.238.130.166,21066,80,TCP,353,64,42.0,normal
1742703416.761704,192.168.1.212,81.175.75.177,53224,443,HTTPS,251,32,58.0,normal
1742703416.861887,192.168.1.23,203.0.113.110,65105,67,DHCP,738,128,,normal
1742703419.182926,192.168.1.147,198.51.100.253,44558,80,HTTP,1499,128,61.0,normal
1742703421.055689,172.31.187.123,104.29.59.160,50393,443,HTTPS,956,64,56.0,normal
1742703421.404925,192.168.1.60,198.51.100.243,33946,8080,HTTP,1155,64,11.0,normal
1742703422.1081,192.168.1.63,104.26.67.15,52429,3389,RDP,627,64,,normal
1742703422.267845,172.16.0.87,198.51.100.139,52863,162,SNMP,76,32,,normal
1742703422.620055,203.0.113.49,192.168.1.62,47983,8443,HTTPS,1236,64,57.0,normal
1742703423.593992,10.105.161.51,198.51.100.184,25097,443,TLS,213,128,58.0,normal
1742703424.216482,208.200.51.120,192.168.1.76,65206,8080,HTTP,989,128,51.0,normal
1742703425.348129,220.0.68.19,10.0.0.22,25995,8080,HTTP,1272,128,49.0,normal
1742703426.771785,172.16.0.22,104.18.249.43,62114,443,HTTPS,344,128,38.0,normal
1742703426.966705,203.0.113.137,172.19.224.198,27577,443,HTTPS,500,32,6.0,normal
1742703427.218488,177.225.147.192,10.255.54.167,31472,443,TCP,218,32,45.0,normal
1742703427.409022,192.168.1.198,203.0.113.208,11017,443,TCP,205,64,44.0,normal
1742703428.235513,192.168.1.202,203.0.113.131,31021,53,DNS,130,32,,normal
1742703428.627116,104.27.212.67,172.30.136.120,65299,53,DNS,72,128,,normal
1742703429.326122,10.127.244.178,203.0.113.9,10611,443,TLS,715,64,53.0,normal
1742703432.215302,192.168.1.96,203.0.113.155,15785,8443,HTTPS,206,32,31.0,normal
1742703433.768586,192.168.1.14,104.27.214.198,64143,20,FTP,1410,128,58.0,normal
1742703434.484653,198.51.100.86,192.168.1.115,40990,21,FTP,1093,128,48.0,normal
1742703436.891924,172.17.70.75,141.139.33.39,51853,25,SMTP,296,32,39.0,normal
1742703437.257036,10.253.163.11,104.25.64.89,29772,162,SNMP,194,64,,normal
1742703438.761116,192.168.1.235,203.0.113.133,14394,8443,HTTPS,360,32,26.0,normal
1742703439.180595,192.168.1.171,198.51.100.107,35930,8443,HTTPS,1190,128,62.0,normal
1742703439.658863,172.24.108.56,104.20.106.148,48002,8443,HTTPS,704,64,18.0,normal
1742703440.348798,203.0.113.247,192.168.1.194,56727,53,DNS,293,32,,normal
1742703440.614307,10.144.227.176,104.18.202.132,30221,8080,HTTP,271,128,13.0,normal
1742703441.539261,192.168.1.184,203.0.113.63,58133,21,FTP,1131,64,58.0,normal
1742703441.621355,192.168.1.251,27.84.96.117,51042,25,SMTP,260,32,4.0,normal
1742703444.349575,172.16.0.53,203.0.113.204,50419,8443,HTTPS,307,64,26.0,normal
1742703446.769428,172.24.102.157,198.51.100.169,52738,53,DNS,271,64,,normal
1742703447.862794,192.168.1.11,203.0.113.241,35515,3389,RDP,796,128,,normal
1742703448.036103,192.168.1.254,198.51.100.129,49572,22,SSH,779,32,39.0,normal
1742703449.059988,172.17.48.247,203.0.113.174,31381,0,ICMP,267,32,,normal
1742703449.281356,198.51.100.120,172.27.167.16,18411,53,DNS,295,32,,normal
1742703451.368863,192.168.1.119,104.20.109.214,16241,443,HTTPS,446,128,35.0,normal
1742703451.800908,172.20.98.64,198.51.100.57,22186,20,FTP,1019,32,16.0,normal
1742703452.132506,203.0.113.161,10.31.70.93,44601,80,TCP,759,128,62.0,normal
1742703452.93217,192.168.1.34,203.0.113.94,30691,443,TLS,745,32,56.0,normal
1742703452.966541,10.44.149.244,113.132.251.131,22990,80,HTTP,1389,32,17.0,normal
1742703453.170501,104.26.205.179,172.18.147.58,59773,80,TCP,518,32,35.0,normal
1742703454.048676,10.227.236.133,206.46.106.66,36391,1900,UDP,497,64,,normal
1742703455.10608,203.0.113.17,10.0.0.30,19191,8080,HTTP,1424,128,5.0,normal
1742703456.512601,192.168.1.109,133.243.236.53,12732,53,DNS,174,128,,normal
1742703459.367583,198.51.100.198,172.29.14.78,56496,20,FTP,1090,128,51.0,normal
1742703459.809009,115.145.59.119,172.20.198.124,54690,53,DNS,151,128,,normal
1742703462.25622,172.16.0.126,73.72.74.251,63620,0,ICMP,236,64,,normal
1742703464.390339,172.19.83.52,59.227.136.151,45736,8080,HTTP,493,64,11.0,normal
1742703464.942722,190.37.81.123,192.168.1.67,38913,443,TLS,217,64,24.0,normal
1742703466.182788,131.5.205.187,192.168.1.136,54936,80,HTTP,349,128,54.0,normal
1742703468.284882,192.168.1.170,163.38.106.144,38241,53,DNS,214,64,,normal
1742703468.467809,172.16.0.229,104.21.247.228,29692,3389,RDP,614,128,,normal
1742703473.200084,172.29.68.173,104.22.251.185,40842,443,HTTPS,1288,128,13.0,normal
1742703473.460404,10.161.187.50,203.0.113.206,46458,53,DNS,289,32,,normal
1742703475.415191,10.55.53.49,149.1.83.169,55638,8443,HTTPS,1430,64,4.0,normal
1742703475.859851,104.30.214.211,192.168.1.63,43754,22,TCP,633,64,57.0,normal
1742703476.176761,10.0.0.111,198.51.100.92,41785,8080,HTTP,416,32,15.0,normal
1742703477.122909,172.26.167.53,203.0.113.73,31471,443,TLS,167,64,54.0,normal
1742703479.644654,192.168.1.87,217.5.50.160,14766,22,TCP,673,64,22.0,normal
1742703480.063566,203.0.113.121,10.182.162.103,17818,80,HTTP,901,128,39.0,normal
1742703480.332527,172.30.44.58,104.25.72.105,18290,443,HTTPS,579,128,52.0,normal
1742703480.579103,172.25.22.191,104.24.197.145,18308,443,HTTPS,1194,32,58.0,normal
1742703484.458327,203.0.113.12,192.168.1.20,22191,53,DNS,211,64,,normal
1742703485.481321,172.16.0.54,198.51.100.19,55038,21,FTP,922,32,9.0,normal
1742703486.126718,10.250.242.180,104.30.83.106,45139,443,TCP,320,32,62.0,normal
1742703486.716932,10.168.194.5,198.51.100.162,26787,8443,HTTPS,1429,64,15.0,normal
1742703486.872928,172.31.15.121,198.51.100.125,27898,80,HTTP,759,64,41.0,normal
1742703488.557038,104.18.222.49,192.168.1.172,52465,80,HTTP,1088,128,21.0,normal
1742703489.584575,10.2.192.171,198.51.100.83,40070,587,SMTP,169,32,33.0,normal
1742703491.622282,192.168.1.189,203.0.113.38,58809,22,SSH,652,64,11.0,normal
1742703492.034144,203.0.113.53,172.16.0.21,13232,0,ICMP,265,64,,normal
1742703492.159056,172.16.0.163,8.98.236.180,37429,8080,HTTP,505,64,8.0,normal
1742703492.181165,198.51.100.225,192.168.1.118,35291,68,DHCP,376,32,,normal
1742703492.215664,10.230.74.149,75.161.83.234,24614,53,DNS,294,128,,normal
1742703492.602438,10.206.90.158,203.0.113.9,52538,443,HTTPS,573,64,18.0,normal
1742703494.827601,172.16.0.19,203.0.113.246,43657,8443,HTTPS,1071,128,29.0,normal
1742703496.058765,192.168.1.72,203.0.113.31,15081,0,ICMP,129,128,,normal
1742703496.303898,192.168.1.135,203.0.113.251,25441,443,HTTPS,1210,128,33.0,normal
1742703496.998914,203.0.113.144,192.168.1.12,62791,53,DNS,177,64,,normal
1742703497.085289,203.0.113.171,10.113.180.246,10506,8443,HTTPS,989,32,55.0,normal
1742703498.262289,203.0.113.3,172.16.0.61,10680,25,TCP,275,32,30.0,normal
1742703498.421389,172.17.73.225,100.135.168.103,25185,443,TCP,664,128,30.0,normal
1742703498.830958,198.51.100.219,172.28.210.188,42874,22,TCP,283,64,17.0,normal
1742703499.617363,10.0.0.202,56.159.9.237,22353,8443,HTTPS,1088,64,59.0,normal
1742703501.263807,172.16.0.95,203.0.113.239,48288,1900,UDP,668,64,,normal
1742703501.410397,192.168.1.56,198.51.100.30,59025,53,DNS,284,32,,normal
1742703503.463276,203.0.113.151,192.168.1.170,59531,443,HTTPS,263,64,48.0,normal
1742703506.861204,172.30.37.154,217.171.27.55,37741,8080,HTTP,665,32,46.0,normal
1742703508.033881,219.90.57.103,172.22.197.21,14283,53,DNS,195,32,,normal
1742703510.688625,192.168.1.132,104.26.250.86,21849,8443,HTTPS,697,64,16.0,normal
1742703511.34085,172.20.38.243,198.51.100.109,39465,8443,HTTPS,547,32,44.0,normal
1742703513.434992,172.29.245.224,140.198.84.173,47151,25,SMTP,321,64,32.0,normal
1742703513.790996,172.26.166.130,198.51.100.183,20844,8443,HTTPS,649,128,54.0,normal
1742703514.03501,192.168.1.200,198.51.100.19,30218,8443,HTTPS,869,64,63.0,normal
1742703518.277895,172.29.81.99,203.0.113.54,25435,25,SMTP,450,64,42.0,normal
1742703519.651784,10.123.134.164,198.51.100.113,16513,8080,HTTP,574,64,2.0,normal
1742703520.026258,10.222.8.50,104.19.190.87,47473,80,HTTP,348,32,24.0,normal
1742703521.441786,104.31.197.130,172.27.130.158,47840,22,TCP,392,128,47.0,normal
1742703521.918499,198.51.100.171,172.16.0.84,18779,443,HTTPS,809,128,34.0,normal
1742703524.364405,218.50.218.125,192.168.1.48,31813,53,DNS,208,32,,normal
1742703524.823605,198.51.100.92,172.16.0.101,15276,80,HTTP,579,64,30.0,normal
1742703525.125947,104.21.25.114,172.22.225.22,22190,8443,HTTPS,560,64,17.0,normal
1742703525.258259,172.19.104.73,47.76.104.227,25395,80,HTTP,741,32,17.0,normal
1742703525.675378,10.25.125.231,104.25.15.146,24895,443,TLS,173,128,16.0,normal
1742703526.044199,172.19.9.54,185.135.179.158,50164,80,HTTP,1338,64,44.0,normal
1742703527.283165,10.0.0.132,198.51.100.218,43427,80,HTTP,1455,32,15.0,normal
1742703530.303923,10.103.81.102,203.0.113.116,37153,443,HTTPS,275,64,41.0,normal
1742703532.690863,10.173.251.112,203.0.113.68,39650,443,HTTPS,841,128,11.0,normal
1742703533.44614,203.0.113.220,10.16.120.89,24780,8443,HTTPS,435,64,5.0,normal
1742703534.320892,192.168.1.175,209.149.146.224,14659,80,HTTP,240,64,28.0,normal
1742703534.76203,172.22.97.192,203.0.113.205,32165,8080,HTTP,902,64,23.0,normal
1742703535.642098,147.242.60.124,192.168.1.240,39042,53,DNS,294,128,,normal
1742703536.864781,10.0.0.218,198.51.100.97,30597,443,HTTPS,206,64,54.0,normal
1742703538.106492,198.51.100.225,10.132.204.105,39721,53,DNS,121,128,,normal
1742703541.823694,192.168.1.124,198.51.100.19,37095,443,TLS,710,128,50.0,normal
1742703542.157145,172.26.135.129,203.0.113.246,36827,21,TCP,616,32,33.0,normal
1742703542.586123,192.168.1.57,11.38.238.162,49773,53,DNS,74,128,,normal
1742703543.544512,64.114.49.22,10.242.161.112,24343,8443,HTTPS,600,64,19.0,normal
1742703544.193116,172.30.57.84,188.3.232.115,37458,8080,HTTP,792,128,42.0,normal
1742703544.625386,72.63.121.162,192.168.1.122,25136,80,HTTP,1021,128,39.0,normal
1742703545.295379,10.165.114.101,132.122.72.245,60037,80,HTTP,765,128,23.0,normal
1742703546.44983,192.168.1.221,198.51.100.44,32224,21,FTP,753,32,50.0,normal
1742703547.296782,172.28.9.78,144.43.172.21,48710,161,SNMP,92,64,,normal
1742703547.733009,172.16.0.170,209.20.14.229,38601,25,SMTP,608,64,19.0,normal
1742703548.032741,10.210.76.122,104.25.206.23,55285,21,TCP,634,128,40.0,normal
1742703548.215001,198.51.100.187,192.168.1.104,57120,53,DNS,272,32,,normal
1742703549.146474,216.121.98.89,192.168.1.32,31035,443,TLS,416,128,38.0,normal
1742703554.898636,104.23.51.59,172.29.158.236,18642,443,TCP,102,64,57.0,normal
1742703555.447902,104.17.77.135,192.168.1.88,56763,80,HTTP,644,64,4.0,normal
1742703556.687465,192.168.1.183,198.51.100.9,35253,53,DNS,223,64,,normal
1742703558.607361,192.168.1.3,203.0.113.44,40891,8443,HTTPS,377,64,10.0,normal
1742703559.591883,192.168.1.34,60.183.235.22,43997,8443,HTTPS,362,64,56.0,normal
1742703561.385176,39.81.164.117,192.168.1.165,11431,8443,HTTPS,303,64,5.0,normal
1742703563.429128,192.168.1.212,123.54.196.146,12533,22,SSH,584,64,42.0,normal
1742703564.262978,10.242.50.143,169.238.221.205,48623,22,SSH,373,128,3.0,normal
1742703565.246393,126.250.253.49,10.197.31.192,11237,22,SSH,229,128,7.0,normal
1742703567.293162,198.51.100.13,192.168.1.197,53247,443,TLS,327,64,24.0,normal
1742703567.743206,172.18.199.127,104.26.142.246,64564,443,TLS,225,64,0.0,normal
1742703569.043646,10.0.0.64,182.82.168.178,50405,53,DNS,285,64,,normal
1742703569.730098,172.26.30.190,114.166.18.232,19241,21,TCP,696,64,29.0,normal
1742703570.551784,203.0.113.232,192.168.1.235,60801,80,HTTP,219,32,51.0,normal
1742703576.518972,172.16.0.97,198.51.100.161,35093,80,HTTP,285,32,54.0,normal
1742703576.577558,104.19.119.58,192.168.1.145,33676,3389,RDP,443,32,,normal
